,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,PorchSF
228,20.0,RL,70.0,8521.0,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1967.0,1967.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,70.0,GasA,TA,Y,SBrkr,0.0,912.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,Y,0.0,MnPrv,NA,0.0,5.0,2010.0,WD,Normal,1824.0,0.0
146,30.0,RM,51.0,6120.0,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5.0,7.0,1931.0,1993.0,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,506.0,GasA,TA,Y,FuseA,0.0,875.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1931.0,Unf,1.0,180.0,TA,Y,48.0,NA,NA,0.0,11.0,2009.0,WD,Normal,1590.0,0.0
1363,60.0,RL,73.0,8499.0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2006.0,2007.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,616.0,GasA,Ex,Y,SBrkr,0.0,1412.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,Y,0.0,NA,NA,0.0,3.0,2007.0,New,Partial,2028.0,36.0
383,45.0,RH,60.0,9000.0,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6.0,3.0,1928.0,1950.0,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,784.0,GasA,TA,N,FuseA,0.0,784.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1950.0,Unf,2.0,360.0,Fa,N,0.0,NA,NA,0.0,10.0,2009.0,WD,Normal,1568.0,91.0
119,60.0,RL,65.0,8461.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.0,5.0,2005.0,2006.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,728.0,GasA,Ex,Y,SBrkr,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,Y,0.0,NA,NA,0.0,7.0,2006.0,New,Partial,2184.0,24.0
1166,20.0,RL,64.0,10475.0,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,1694.0,GasA,Ex,Y,SBrkr,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2008.0,RFn,3.0,776.0,TA,Y,160.0,NA,NA,0.0,2.0,2010.0,WD,Normal,3388.0,33.0
256,60.0,FV,64.0,8791.0,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6.0,5.0,2003.0,2003.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,361.0,GasA,Ex,Y,SBrkr,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2003.0,RFn,2.0,673.0,TA,Y,216.0,NA,NA,0.0,5.0,2008.0,WD,Normal,2592.0,56.0
1407,20.0,RL,70.0,8780.0,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1985.0,1985.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,208.0,GasA,Ex,Y,SBrkr,0.0,833.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,0.0,MnPrv,NA,0.0,3.0,2009.0,WD,Normal,1666.0,0.0
9,190.0,RL,50.0,7420.0,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5.0,6.0,1939.0,1950.0,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,140.0,GasA,Ex,Y,SBrkr,0.0,1077.0,1.0,0.0,1.0,0.0,2.0,2.0,TA,5.0,Typ,2.0,TA,Attchd,1939.0,RFn,1.0,205.0,TA,Y,0.0,NA,NA,0.0,1.0,2008.0,WD,Normal,2068.0,4.0
463,70.0,RL,74.0,11988.0,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6.0,7.0,1934.0,1995.0,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,389.0,GasA,Fa,Y,FuseA,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,Y,0.0,NA,NA,0.0,8.0,2008.0,WD,Normal,2375.0,0.0
729,30.0,RM,52.0,6240.0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1925.0,1950.0,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,628.0,GasA,TA,Y,FuseA,360.0,1208.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1962.0,Unf,2.0,539.0,TA,Y,0.0,NA,NA,0.0,1.0,2009.0,WD,Normal,1628.0,135.0
261,60.0,RL,69.0,9588.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2007.0,CemntBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,1482.0,GasA,Ex,Y,SBrkr,0.0,2574.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,2007.0,Fin,3.0,868.0,TA,Y,0.0,NA,NA,0.0,11.0,2007.0,New,Partial,4056.0,148.0
611,80.0,RL,70.0,10395.0,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1978.0,1978.0,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,427.0,GasA,TA,Y,SBrkr,0.0,1032.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1978.0,Unf,2.0,564.0,TA,Y,0.0,MnPrv,Shed,500.0,7.0,2007.0,WD,Normal,2064.0,0.0
400,120.0,RL,38.0,14963.0,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8.0,5.0,1996.0,1996.0,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,474.0,GasA,Ex,Y,SBrkr,0.0,1288.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,4.0,Typ,2.0,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,Y,120.0,NA,NA,0.0,12.0,2008.0,WD,Normal,2548.0,254.0
889,20.0,RL,128.0,12160.0,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6.0,4.0,1953.0,1953.0,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,481.0,GasA,Ex,Y,SBrkr,0.0,1505.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1953.0,RFn,2.0,505.0,TA,Y,0.0,NA,NA,0.0,2.0,2009.0,WD,Normal,3010.0,162.0
1167,60.0,RL,58.0,10852.0,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,173.0,GasA,Ex,Y,SBrkr,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,472.0,TA,Y,0.0,NA,NA,0.0,2.0,2006.0,WD,Normal,2630.0,38.0
573,80.0,RL,76.0,9967.0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5.0,2000.0,2000.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,384.0,GasA,Ex,Y,SBrkr,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,BuiltIn,2000.0,RFn,2.0,400.0,TA,Y,100.0,NA,NA,0.0,12.0,2007.0,WD,Normal,1814.0,0.0
777,20.0,RL,100.0,13350.0,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1974.0,1974.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,102.0,GasA,TA,Y,SBrkr,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,Y,241.0,MnPrv,NA,0.0,6.0,2006.0,WD,Normal,1758.0,0.0
474,120.0,RL,41.0,5330.0,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,2000.0,2000.0,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298.0,GasA,Ex,Y,SBrkr,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,0.0,NA,Attchd,2000.0,RFn,2.0,499.0,TA,Y,96.0,NA,NA,0.0,8.0,2007.0,WD,Normal,3146.0,48.0
744,120.0,RL,41.0,5395.0,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1993.0,1993.0,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,604.0,GasA,Gd,Y,SBrkr,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1993.0,RFn,2.0,462.0,TA,Y,96.0,NA,NA,0.0,10.0,2008.0,WD,Normal,2674.0,238.0
1347,20.0,RL,93.0,15306.0,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1652.0,GasA,Ex,Y,SBrkr,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,Y,0.0,NA,NA,0.0,5.0,2007.0,New,Partial,3508.0,0.0
145,160.0,RM,24.0,2522.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6.0,5.0,2004.0,2006.0,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,970.0,GasA,Ex,Y,SBrkr,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,NA,Detchd,2004.0,Unf,2.0,380.0,TA,Y,0.0,NA,NA,0.0,4.0,2006.0,WD,Normal,2679.0,40.0
515,20.0,RL,94.0,12220.0,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10.0,5.0,2009.0,2009.0,CemntBd,BrkFace,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,570.0,GasA,Ex,Y,SBrkr,0.0,2020.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,9.0,Typ,1.0,Gd,Attchd,2009.0,Fin,3.0,900.0,TA,Y,156.0,NA,NA,0.0,9.0,2009.0,New,Partial,4026.0,54.0
1073,60.0,RL,75.0,7950.0,IR1,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6.0,6.0,1977.0,1977.0,HdBoard,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,155.0,GasA,TA,Y,SBrkr,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1977.0,Fin,2.0,440.0,TA,Y,252.0,MnPrv,NA,0.0,7.0,2009.0,WD,Normal,2116.0,0.0
760,20.0,RL,70.0,9100.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,252.0,GasA,Ex,Y,SBrkr,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,2008.0,Unf,1.0,300.0,Ex,Y,0.0,NA,Shed,450.0,10.0,2009.0,WD,Normal,1728.0,0.0
1350,90.0,RL,91.0,11643.0,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5.0,5.0,1969.0,1969.0,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,748.0,GasA,TA,Y,SBrkr,0.0,2634.0,1.0,1.0,2.0,2.0,6.0,2.0,TA,12.0,Typ,0.0,NA,Detchd,1969.0,Unf,4.0,968.0,TA,Y,0.0,NA,NA,0.0,8.0,2009.0,WD,Normal,3882.0,0.0
752,20.0,RL,79.0,9236.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,1997.0,1997.0,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,279.0,GasA,Ex,Y,SBrkr,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,1997.0,RFn,2.0,576.0,TA,Y,168.0,NA,NA,0.0,7.0,2006.0,WD,Normal,2973.0,27.0
555,45.0,RM,58.0,6380.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5.0,6.0,1922.0,1950.0,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,993.0,GasA,TA,Y,FuseA,0.0,1048.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1922.0,Unf,1.0,280.0,TA,Y,0.0,NA,NA,0.0,8.0,2006.0,WD,Normal,2041.0,116.0
179,30.0,RM,60.0,8520.0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1923.0,2006.0,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,968.0,GasA,TA,Y,SBrkr,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1935.0,Unf,2.0,480.0,TA,N,0.0,NA,NA,0.0,7.0,2007.0,WD,Normal,1936.0,184.0
1409,60.0,RL,46.0,20544.0,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,6.0,1986.0,1991.0,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,791.0,GasA,Gd,Y,SBrkr,0.0,2093.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1986.0,Fin,2.0,542.0,TA,Y,364.0,MnPrv,NA,0.0,11.0,2008.0,WD,Normal,2884.0,63.0
718,60.0,RL,96.0,10542.0,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,1994.0,Wd Sdng,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,138.0,GasA,Ex,Y,SBrkr,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1993.0,RFn,3.0,983.0,TA,Y,250.0,NA,NA,0.0,8.0,2008.0,WD,Normal,3729.0,370.0
996,20.0,RL,70.0,10659.0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1961.0,1961.0,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,135.0,GasA,TA,Y,SBrkr,0.0,1050.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1961.0,Unf,1.0,368.0,TA,Y,0.0,NA,NA,0.0,1.0,2006.0,COD,Normal,2100.0,319.0
995,50.0,RL,51.0,4712.0,IR1,Lvl,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4.0,7.0,1946.0,1950.0,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,363.0,GasA,TA,Y,SBrkr,0.0,1230.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1946.0,Unf,1.0,305.0,TA,Y,0.0,MnPrv,NA,0.0,8.0,2006.0,WD,Abnorml,1977.0,120.0
1081,20.0,RL,75.0,7500.0,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,216.0,GasA,Fa,Y,SBrkr,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Attchd,1963.0,Fin,1.0,308.0,TA,Y,0.0,MnPrv,NA,0.0,6.0,2010.0,WD,Normal,2080.0,220.0
834,20.0,RL,75.0,7875.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1961.0,1961.0,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572.0,GasA,Gd,Y,SBrkr,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1961.0,Unf,2.0,456.0,TA,Y,0.0,GdWo,NA,0.0,9.0,2008.0,WD,Normal,2288.0,0.0
1453,20.0,RL,90.0,17217.0,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,2006.0,2006.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,1140.0,GasA,Ex,Y,SBrkr,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,36.0,NA,NA,0.0,7.0,2006.0,WD,Abnorml,2280.0,56.0
7,60.0,RL,70.0,10382.0,IR1,Lvl,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7.0,6.0,1973.0,1973.0,HdBoard,Stone,240.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,216.0,GasA,Ex,Y,SBrkr,0.0,2090.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,2.0,TA,Attchd,1973.0,RFn,2.0,484.0,TA,Y,235.0,NA,Shed,350.0,11.0,2009.0,WD,Normal,3197.0,432.0
800,60.0,RL,79.0,12798.0,IR1,HLS,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,154.0,GasA,Gd,Y,SBrkr,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,NA,Attchd,1997.0,RFn,2.0,603.0,TA,Y,403.0,NA,Shed,400.0,5.0,2008.0,WD,Normal,2304.0,299.0
686,60.0,FV,84.0,10207.0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,6.0,2007.0,2007.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,874.0,GasA,Ex,Y,SBrkr,0.0,1761.0,0.0,0.0,3.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2007.0,Fin,2.0,578.0,TA,Y,144.0,NA,NA,0.0,8.0,2007.0,New,Partial,2635.0,105.0
1130,50.0,RL,65.0,7804.0,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4.0,3.0,1928.0,1950.0,WdShing,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,500.0,GasA,TA,Y,SBrkr,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Min2,2.0,TA,Detchd,1981.0,Unf,2.0,576.0,TA,Y,431.0,MnPrv,NA,0.0,12.0,2009.0,WD,Normal,3103.0,44.0
367,80.0,RL,101.0,9150.0,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,5.0,1962.0,1962.0,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,728.0,GasA,Gd,Y,SBrkr,0.0,1431.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Basment,1962.0,RFn,1.0,296.0,TA,Y,64.0,NA,NA,0.0,12.0,2008.0,WD,Normal,2530.0,110.0
960,20.0,RL,50.0,7207.0,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5.0,7.0,1958.0,2008.0,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,162.0,GasA,Gd,Y,SBrkr,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,NA,1979.0,NA,0.0,0.0,NA,Y,117.0,NA,NA,0.0,2.0,2010.0,WD,Normal,1716.0,0.0
338,20.0,RL,91.0,14145.0,Reg,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,7.0,1984.0,1998.0,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,995.0,GasA,Ex,Y,SBrkr,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,0.0,NA,Attchd,1984.0,RFn,2.0,440.0,TA,Y,108.0,NA,Shed,400.0,5.0,2006.0,WD,Normal,2829.0,45.0
1005,80.0,RL,65.0,8385.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5.0,8.0,1977.0,1977.0,HdBoard,BrkFace,220.0,Gd,TA,CBlock,Gd,Gd,Av,GLQ,390.0,GasA,TA,Y,SBrkr,0.0,985.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1977.0,Unf,1.0,328.0,TA,Y,210.0,NA,NA,0.0,11.0,2008.0,WD,Normal,1970.0,0.0
1118,80.0,RL,85.0,13825.0,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5.0,6.0,1958.0,1987.0,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,533.0,GasA,TA,Y,SBrkr,0.0,1601.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Min2,0.0,NA,BuiltIn,1958.0,RFn,1.0,300.0,TA,Y,280.0,NA,NA,0.0,12.0,2008.0,WD,Normal,2134.0,34.0
1090,90.0,RL,60.0,8544.0,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4.0,1950.0,1950.0,BrkFace,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,Wall,Fa,N,FuseA,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,NA,Detchd,1987.0,Unf,2.0,400.0,TA,Y,0.0,NA,NA,0.0,6.0,2009.0,WD,Normal,1040.0,0.0
264,30.0,RM,30.0,5232.0,IR3,Bnk,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,5.0,1925.0,2004.0,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,680.0,GasA,Gd,N,FuseP,0.0,764.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Detchd,1965.0,Unf,2.0,504.0,TA,N,0.0,NA,NA,0.0,6.0,2008.0,WD,Normal,1444.0,0.0
1144,190.0,RL,60.0,12180.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4.0,4.0,1941.0,1950.0,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,324.0,Grav,Fa,N,FuseA,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,NA,Detchd,1941.0,Unf,1.0,280.0,TA,Y,0.0,MnPrv,NA,0.0,7.0,2010.0,WD,Normal,1596.0,0.0
382,60.0,RL,79.0,9245.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,939.0,GasA,Ex,Y,SBrkr,0.0,1797.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,NA,Attchd,2006.0,RFn,2.0,639.0,TA,Y,144.0,NA,NA,0.0,4.0,2007.0,WD,Normal,2736.0,53.0
1299,20.0,RL,75.0,7500.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1959.0,1994.0,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,0.0,GasA,Ex,Y,SBrkr,0.0,1246.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,1959.0,RFn,1.0,305.0,TA,Y,218.0,GdPrv,NA,0.0,5.0,2010.0,WD,Normal,2492.0,0.0
1117,20.0,RL,57.0,9764.0,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,7.0,1967.0,2003.0,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,192.0,GasA,Ex,Y,SBrkr,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1967.0,RFn,2.0,450.0,TA,Y,0.0,NA,NA,0.0,5.0,2008.0,WD,Normal,1788.0,0.0
143,20.0,RL,78.0,10335.0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1999.0,1999.0,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,811.0,GasA,Ex,Y,SBrkr,0.0,1501.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,1999.0,RFn,2.0,577.0,TA,Y,144.0,NA,NA,0.0,6.0,2009.0,WD,Normal,2991.0,29.0
541,60.0,RL,70.0,11000.0,Reg,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,2000.0,2000.0,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,969.0,GasA,Ex,Y,SBrkr,0.0,2285.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,2000.0,Fin,3.0,648.0,TA,Y,0.0,NA,NA,0.0,6.0,2007.0,WD,Normal,3254.0,56.0
